spotify_id,spotify_uri,album,name,popularity,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
50K1S7dtgGRnsyuAV5NG14,spotify:track:50K1S7dtgGRnsyuAV5NG14,Metallica Through The Never (Music from the Motion Picture),Enter Sandman (Live),30,2013,14,0.323,0.914,1,-7.349,1,0.0891,0.00265,0.000381,0.953,0.185,139.058,381667,4
4l5mXDSuZ3cnI6eWQMTOrb,spotify:track:4l5mXDSuZ3cnI6eWQMTOrb,Metallica Through The Never (Music from the Motion Picture),Hit The Lights (Live),26,2013,15,0.231,0.908,1,-7.77,1,0.0772,3.96e-05,0.0626,0.89,0.429,166.523,279867,4
2FUf1dlkvcgKOiKpMIOl2j,spotify:track:2FUf1dlkvcgKOiKpMIOl2j,Metallica Through The Never (Music from the Motion Picture),Orion (Live),33,2013,16,0.29,0.76,8,-8.37,1,0.0427,0.00124,0.924,0.0544,0.477,166.573,506880,3
3UqG4RqBe5fsjqDu2iBZK2,spotify:track:3UqG4RqBe5fsjqDu2iBZK2,Lulu,Brandenburg Gate,27,2011-11-01,1,0.334,0.779,0,-3.981,1,0.0508,0.0233,0.0,0.168,0.282,122.705,259720,4
77o1A0eBvU3UfC8u4GG8XT,spotify:track:77o1A0eBvU3UfC8u4GG8XT,Lulu,The View,24,2011-11-01,2,0.252,0.919,7,-2.949,0,0.0701,0.000338,0.0,0.107,0.3,74.158,317467,4
1yDaWE3SArHmIl8khKAWd7,spotify:track:1yDaWE3SArHmIl8khKAWd7,Lulu,Pumping Blood,19,2011-11-01,3,0.328,0.902,9,-5.125,1,0.132,0.00533,3.88e-05,0.152,0.271,135.223,444133,4
5NSSeFthY3wqM8gsen1gWL,spotify:track:5NSSeFthY3wqM8gsen1gWL,Lulu,Mistress Dread,17,2011-11-01,4,0.259,0.978,7,-4.611,1,0.102,0.000221,0.00632,0.177,0.0488,102.939,411493,4
0vtI6MH88W7sia4QfxYsXh,spotify:track:0vtI6MH88W7sia4QfxYsXh,Lulu,Iced Honey,19,2011-11-01,5,0.417,0.912,0,-3.475,1,0.0645,0.00561,0.0,0.0957,0.43,116.098,275947,4
2xFILWNlp8tKNKVpCXjWKA,spotify:track:2xFILWNlp8tKNKVpCXjWKA,Lulu,Cheat on Me,16,2011-11-01,6,0.352,0.715,9,-5.552,0,0.0465,0.0089,0.00215,0.128,0.0421,103.433,686267,4
1JNbkaRDu7tDxxtTX1Ij5U,spotify:track:1JNbkaRDu7tDxxtTX1Ij5U,Lulu,Frustration,16,2011-11-01,7,0.309,0.742,7,-5.274,1,0.116,0.00106,0.0427,0.135,0.152,173.88,513973,4
3tdBx6sRWZgnniLrz7ZVms,spotify:track:3tdBx6sRWZgnniLrz7ZVms,Lulu,Little Dog,15,2011-11-01,8,0.393,0.192,9,-17.568,0,0.035,0.845,0.0256,0.112,0.161,116.367,481680,4
5ZrehhPyYi7KgzUCYiaEFC,spotify:track:5ZrehhPyYi7KgzUCYiaEFC,Lulu,Dragon,16,2011-11-01,9,0.374,0.91,2,-4.993,1,0.121,0.00576,0.000143,0.142,0.0999,121.713,668173,4
2zg2zQsXs0o6hCH9MTkZzw,spotify:track:2zg2zQsXs0o6hCH9MTkZzw,Lulu,Junior Dad,18,2011-11-01,10,0.253,0.248,0,-9.062,1,0.0355,0.0196,0.597,0.111,0.0698,112.217,1168907,4
2otSugsyrMFRi7ohdeB635,spotify:track:2otSugsyrMFRi7ohdeB635,Death Magnetic,That Was Just Your Life,44,2008-09-12,1,0.251,0.994,5,-2.29,1,0.109,0.000577,0.0018,0.0898,0.361,189.891,428320,4
3KFtAMirz8dF1gApXdWMRf,spotify:track:3KFtAMirz8dF1gApXdWMRf,Death Magnetic,The End Of The Line,45,2008-09-12,2,0.335,0.985,4,-2.383,0,0.0921,0.000115,0.000807,0.135,0.202,106.552,472360,4
5xABQiiRBuVWsL9zamoj1G,spotify:track:5xABQiiRBuVWsL9zamoj1G,Death Magnetic,"Broken, Beat & Scarred",45,2008-09-12,3,0.323,0.982,4,-1.459,1,0.0869,4.9e-05,0.00415,0.237,0.48,121.895,385467,4
2gqzkEF88vMclfRZEIOnQO,spotify:track:2gqzkEF88vMclfRZEIOnQO,Death Magnetic,The Day That Never Comes,59,2008-09-12,4,0.334,0.986,4,-1.046,0,0.0576,0.000114,0.0353,0.0805,0.48,124.668,476267,4
5w3TTTAo6DIEjQYO3vKZq0,spotify:track:5w3TTTAo6DIEjQYO3vKZq0,Death Magnetic,All Nightmare Long,55,2008-09-12,5,0.271,0.985,9,-0.805,1,0.123,0.000568,0.00112,0.0809,0.354,182.981,477013,4
2LfonCFEOzFedikP12rTeo,spotify:track:2LfonCFEOzFedikP12rTeo,Death Magnetic,Cyanide,47,2008-09-12,6,0.313,0.993,11,-0.463,0,0.0751,0.000119,0.000335,0.303,0.497,129.255,399547,4
6guXhXMAHU4QYaEsobnS6v,spotify:track:6guXhXMAHU4QYaEsobnS6v,Death Magnetic,The Unforgiven III,56,2008-09-12,7,0.298,0.766,4,-3.485,0,0.0347,0.00203,3.84e-06,0.117,0.0923,121.555,466587,4
3XLnsk7Xs7ONROfmWTB58u,spotify:track:3XLnsk7Xs7ONROfmWTB58u,Death Magnetic,The Judas Kiss,41,2008-09-12,8,0.412,0.975,4,-0.974,0,0.0719,0.000444,0.00325,0.0387,0.465,88.673,480760,4
0rd4qVsMPD8YtAZEpsalT6,spotify:track:0rd4qVsMPD8YtAZEpsalT6,Death Magnetic,Suicide & Redemption,42,2008-09-12,9,0.256,0.955,4,-2.224,0,0.0733,4.78e-05,0.836,0.0877,0.396,164.397,597720,4
6qIleHbUTXcGfBfQ8h0R2n,spotify:track:6qIleHbUTXcGfBfQ8h0R2n,Death Magnetic,My Apocalypse,43,2008-09-12,10,0.262,0.993,5,-1.27,0,0.199,0.000199,0.00182,0.0962,0.279,199.915,301013,4
6ji9oUOQtCWGLra4XoY5dQ,spotify:track:6ji9oUOQtCWGLra4XoY5dQ,Some Kind Of Monster (Live),Some Kind Of Monster,25,2004-07-13,1,0.337,0.938,5,-5.266,1,0.0532,0.000475,0.238,0.186,0.648,105.377,505547,4
6rwAQ8iEabmTCgjEJsDbPw,spotify:track:6rwAQ8iEabmTCgjEJsDbPw,Some Kind Of Monster (Live),The Four Horsemen - Live,18,2004-07-13,2,0.408,0.988,8,-3.068,1,0.0526,9.28e-05,0.00448,0.353,0.33,110.817,320587,4
1lRDIwSH5N1h3UwTGG2yyu,spotify:track:1lRDIwSH5N1h3UwTGG2yyu,Some Kind Of Monster (Live),"Damage, Inc. - Live",16,2004-07-13,3,0.306,0.98,10,-3.478,0,0.0623,5.29e-05,0.0291,0.857,0.35,98.824,299240,4
5wxO3w2Jh1QyxwDogm5aWE,spotify:track:5wxO3w2Jh1QyxwDogm5aWE,Some Kind Of Monster (Live),Leper Messiah - Live,16,2004-07-13,4,0.37,0.97,1,-3.139,1,0.0558,7.25e-05,0.015,0.869,0.462,139.831,355680,4
5xST97rDkmTG1kErXfvkl6,spotify:track:5xST97rDkmTG1kErXfvkl6,Some Kind Of Monster (Live),Motorbreath - Live,15,2004-07-13,5,0.367,0.994,10,-2.761,0,0.113,0.000897,8.44e-05,0.616,0.363,101.632,199933,4
4eTsF6IJzeuBoIlRVXQsm7,spotify:track:4eTsF6IJzeuBoIlRVXQsm7,Some Kind Of Monster (Live),Ride The Lightning - Live,17,2004-07-13,6,0.29,0.989,10,-2.908,0,0.0583,3.69e-05,0.113,0.966,0.528,150.965,400920,4
1PumZzDzB0IA84mgDxLzc8,spotify:track:1PumZzDzB0IA84mgDxLzc8,Some Kind Of Monster (Live),Hit The Lights - Live,15,2004-07-13,7,0.26,0.993,1,-2.589,1,0.137,9.97e-05,0.212,0.916,0.391,164.085,252360,4
5gRty0VvZthglRgdfnyYiD,spotify:track:5gRty0VvZthglRgdfnyYiD,Some Kind Of Monster (Live),Some Kind Of Monster - Edit,23,2004-07-13,8,0.393,0.895,0,-3.483,1,0.073,0.00017,0.00386,0.208,0.421,105.332,256747,4
09NpqcWK5TLI86HbHv3N0L,spotify:track:09NpqcWK5TLI86HbHv3N0L,St. Anger,Frantic,48,2003-06-05,1,0.483,0.978,10,-3.063,0,0.0882,0.00497,0.125,0.0782,0.563,161.764,350360,4
3fOc9x06lKJBhz435mInlH,spotify:track:3fOc9x06lKJBhz435mInlH,St. Anger,St. Anger,56,2003-06-05,2,0.249,0.949,2,-2.642,0,0.0678,0.00131,0.0228,0.0953,0.498,185.252,441133,4
3mNOQhKgWNgtWIq4SGND8j,spotify:track:3mNOQhKgWNgtWIq4SGND8j,St. Anger,Some Kind Of Monster,44,2003-06-05,3,0.337,0.938,5,-5.266,1,0.0532,0.000475,0.238,0.186,0.648,105.377,505547,4
6BW7c1H0hOJ83lcKTbUR47,spotify:track:6BW7c1H0hOJ83lcKTbUR47,St. Anger,Dirty Window,39,2003-06-05,4,0.366,0.981,1,-4.234,1,0.0843,0.0121,0.000136,0.386,0.439,127.454,324907,4
1mbtnFSKbTmvbYxecgFb57,spotify:track:1mbtnFSKbTmvbYxecgFb57,St. Anger,Invisible Kid,37,2003-06-05,5,0.491,0.988,1,-5.205,1,0.0908,0.0065,0.516,0.0569,0.408,157.839,510093,4
0rVZ9iDQCmb2nyB8RvfAOv,spotify:track:0rVZ9iDQCmb2nyB8RvfAOv,St. Anger,My World,36,2003-06-05,6,0.329,0.982,1,-4.456,1,0.083,0.0018,0.00456,0.281,0.351,99.153,345533,4
2O4M60YhdylyjSNOXQMlIE,spotify:track:2O4M60YhdylyjSNOXQMlIE,St. Anger,Shoot Me Again,38,2003-06-05,7,0.55,0.927,1,-4.324,1,0.0815,0.00061,0.0135,0.0458,0.347,111.432,430107,4
5fU6qjmD38P90BMsuqpiuU,spotify:track:5fU6qjmD38P90BMsuqpiuU,St. Anger,Sweet Amber,38,2003-06-05,8,0.479,0.913,0,-5.335,1,0.0625,0.00114,0.000107,0.226,0.413,93.213,327133,4
6gcGqslzlXlwt4UCjXxrgN,spotify:track:6gcGqslzlXlwt4UCjXxrgN,St. Anger,The Unnamed Feeling,39,2003-06-05,9,0.469,0.915,8,-5.235,1,0.0643,0.000826,0.00421,0.11,0.441,140.421,427893,4
0HZpiUtrwCqKChQn0x6Bqy,spotify:track:0HZpiUtrwCqKChQn0x6Bqy,St. Anger,Purify,35,2003-06-05,10,0.506,0.988,0,-3.139,1,0.0733,0.00213,0.00399,0.296,0.235,105.531,313933,3
2XDPSz4jo6FiOoRc7pfgm3,spotify:track:2XDPSz4jo6FiOoRc7pfgm3,St. Anger,All Within My Hands,36,2003-06-05,11,0.553,0.966,10,-4.489,0,0.086,0.00392,0.00241,0.237,0.302,105.786,525893,4
0bzvbai7mhD7fxxusyqf44,spotify:track:0bzvbai7mhD7fxxusyqf44,S&M,The Ecstasy Of Gold - Live with the SFSO,39,1999-11-23,1,0.203,0.589,0,-8.763,1,0.0573,0.331,0.604,0.825,0.0484,85.735,150600,3
7KLL4TSjeDuFo6VtM9gNWk,spotify:track:7KLL4TSjeDuFo6VtM9gNWk,S&M,The Call Of Ktulu - Live with the SFSO,38,1999-11-23,2,0.284,0.937,1,-5.11,0,0.0534,3.72e-05,0.84,0.426,0.0929,131.852,574267,4
0wFL6kJKvHY6t5OcOiAbCZ,spotify:track:0wFL6kJKvHY6t5OcOiAbCZ,S&M,Master Of Puppets - Live with the SFSO,40,1999-11-23,3,0.279,0.99,1,-3.312,1,0.0971,6.36e-06,0.00442,0.726,0.24,107.146,534773,4
0oYB2jJWFABCjNRY4KSZ9w,spotify:track:0oYB2jJWFABCjNRY4KSZ9w,S&M,Of Wolf And Man - Live with the SFSO,37,1999-11-23,4,0.392,0.977,1,-3.497,0,0.0725,1.36e-05,5.57e-05,0.979,0.277,125.687,258867,4
37DziDjAAxRySqsYGNYBlW,spotify:track:37DziDjAAxRySqsYGNYBlW,S&M,The Thing That Should Not Be - Live with the SFSO,37,1999-11-23,5,0.263,0.914,3,-5.474,0,0.0593,9.07e-06,0.0607,0.379,0.18,112.99,446667,4
7yQP0dsMgIV5FJT94htpxe,spotify:track:7yQP0dsMgIV5FJT94htpxe,S&M,Fuel - Live with the SFSO,38,1999-11-23,6,0.295,0.99,10,-4.04,0,0.177,1.7e-05,0.000151,0.71,0.148,115.569,275893,4
4jfrFYcMWGojddctOCCSjL,spotify:track:4jfrFYcMWGojddctOCCSjL,S&M,The Memory Remains - Live with the SFSO,38,1999-11-23,7,0.326,0.975,1,-4.763,1,0.0868,0.000243,0.000476,0.962,0.324,76.444,282373,4
0n4AllHzf3ma4ki20Y9h00,spotify:track:0n4AllHzf3ma4ki20Y9h00,S&M,No Leaf Clover - Live with the SFSO,53,1999-11-23,8,0.246,0.952,3,-5.045,0,0.114,0.000558,0.00193,0.959,0.387,151.374,343200,4
64PaBtqwPjhOg40JJCaWMo,spotify:track:64PaBtqwPjhOg40JJCaWMo,S&M,Hero Of The Day - Live with the SFSO,40,1999-11-23,9,0.252,0.895,8,-5.34,1,0.0969,0.000771,0.000402,0.984,0.223,121.658,284627,4
6sJT6EIer5VO2T05Qbg3cC,spotify:track:6sJT6EIer5VO2T05Qbg3cC,S&M,Devil's Dance - Live with the SFSO,36,1999-11-23,10,0.481,0.927,0,-3.615,0,0.047,2.82e-05,0.00432,0.988,0.371,96.39,326000,4
5AJatXoJVwQQEtxp8Wq21O,spotify:track:5AJatXoJVwQQEtxp8Wq21O,S&M,Bleeding Me - Live with the SFSO,37,1999-11-23,11,0.27,0.909,1,-4.983,1,0.0577,5.52e-05,0.000183,0.977,0.333,132.409,541640,4
5kFv1XqZifUS3gPfFSrnjW,spotify:track:5kFv1XqZifUS3gPfFSrnjW,S&M,Nothing Else Matters - Live with the SFSO,41,1999-11-23,12,0.276,0.611,3,-7.889,0,0.0343,0.000539,0.0791,0.975,0.0857,144.977,407267,3
282rwnxfCemhohGXpwbi3X,spotify:track:282rwnxfCemhohGXpwbi3X,S&M,Until It Sleeps - Live with the SFSO,37,1999-11-23,13,0.271,0.946,1,-4.161,1,0.0639,9.89e-06,0.000257,0.408,0.32,124.968,269973,4
6EmUlknZSc3QK8JSk7F2Qt,spotify:track:6EmUlknZSc3QK8JSk7F2Qt,S&M,For Whom The Bell Tolls - Live with the SFSO,38,1999-11-23,14,0.318,0.978,10,-3.93,0,0.127,1.51e-05,0.00829,0.978,0.171,126.87,292160,4
5fsJYr9OnwU1jBfrK0th9s,spotify:track:5fsJYr9OnwU1jBfrK0th9s,S&M,Human - Live with the SFSO,37,1999-11-23,15,0.289,0.918,6,-4.761,1,0.0545,3.04e-05,0.0213,0.988,0.366,97.739,259800,4
1ZCj3AabIF9OtX1ZMKvhnE,spotify:track:1ZCj3AabIF9OtX1ZMKvhnE,S&M,Wherever I May Roam - Live with the SFSO,36,1999-11-23,16,0.26,0.943,3,-4.193,1,0.0661,1.87e-05,0.00342,0.958,0.191,136.349,421467,4
7C9TNEdXSMJjuJS5hczUXj,spotify:track:7C9TNEdXSMJjuJS5hczUXj,S&M,The Outlaw Torn - Live with the SFSO,36,1999-11-23,17,0.327,0.882,10,-5.307,0,0.0493,1.65e-05,0.00419,0.983,0.389,126.022,598907,4
5snyl56jcL8JMOqR02HYCA,spotify:track:5snyl56jcL8JMOqR02HYCA,S&M,Sad But True - Live with the SFSO,35,1999-11-23,18,0.294,0.977,7,-3.732,1,0.0731,1.59e-05,0.00209,0.928,0.243,92.375,346267,4
1L3xLJzYMRCN6ydha1XF42,spotify:track:1L3xLJzYMRCN6ydha1XF42,S&M,One - Live with the SFSO,37,1999-11-23,19,0.292,0.949,10,-5.735,0,0.134,6.57e-06,0.279,0.992,0.238,124.283,473067,4
0T3Pft6gyhtBCrGOsSrvlE,spotify:track:0T3Pft6gyhtBCrGOsSrvlE,S&M,Enter Sandman - Live with the SFSO,37,1999-11-23,20,0.278,0.97,10,-4.537,0,0.145,0.000144,0.0481,0.966,0.152,131.288,459133,4
2T9a3ToWrj8ijGUzCtlRNz,spotify:track:2T9a3ToWrj8ijGUzCtlRNz,S&M,Battery - Live with the SFSO,35,1999-11-23,21,0.239,0.976,11,-5.29,1,0.344,0.000109,0.362,0.954,0.125,96.485,444667,4
0i5rdIyrXsxgi00aqX1gUs,spotify:track:0i5rdIyrXsxgi00aqX1gUs,"Garage, Inc.",Free Speech For The Dumb,36,1998-11-24,1,0.441,0.941,8,-4.589,0,0.0383,1.81e-06,0.857,0.365,0.525,101.768,155533,4
5Jf09YPlxBfhy9QzjNzp0S,spotify:track:5Jf09YPlxBfhy9QzjNzp0S,"Garage, Inc.",It's Electric,39,1998-11-24,2,0.496,0.968,10,-3.152,0,0.0929,0.000184,0.0,0.112,0.619,90.918,213933,4
08uoEjd9YjT1KDTKuTkfQq,spotify:track:08uoEjd9YjT1KDTKuTkfQq,"Garage, Inc.",Sabbra Cadabra,42,1998-11-24,3,0.338,0.951,9,-3.277,0,0.0621,0.000222,6.89e-06,0.107,0.344,141.016,380240,4
7HPhrbgMHV5cUskknWA2oo,spotify:track:7HPhrbgMHV5cUskknWA2oo,"Garage, Inc.",Turn The Page,63,1998-11-24,4,0.422,0.818,8,-3.941,1,0.0319,1.64e-05,0.0137,0.0931,0.228,149.045,366400,4
0EJ3N6BhFDrUc26xBEpztv,spotify:track:0EJ3N6BhFDrUc26xBEpztv,"Garage, Inc.","Die, Die My Darling",54,1998-11-24,5,0.449,0.975,10,-2.789,0,0.0582,0.00045,0.0,0.14,0.785,178.069,149333,3
6mb5AfuKhjaU1l1eyDQEXy,spotify:track:6mb5AfuKhjaU1l1eyDQEXy,"Garage, Inc.",Loverman,39,1998-11-24,6,0.515,0.512,9,-6.017,1,0.0429,0.00174,0.000134,0.106,0.255,128.958,472693,4
45oVrneg2MiwAA74KgmtBj,spotify:track:45oVrneg2MiwAA74KgmtBj,"Garage, Inc.",Mercyful Fate,40,1998-11-24,7,0.328,0.952,1,-4.037,1,0.0635,1.12e-05,0.000334,0.0721,0.535,139.295,671573,4
6FCSwETzhnykKYJLIMTewZ,spotify:track:6FCSwETzhnykKYJLIMTewZ,"Garage, Inc.",Astronomy,41,1998-11-24,8,0.331,0.782,3,-5.624,0,0.0413,0.000157,0.0106,0.146,0.157,85.741,397533,4
3ZpWy5rBZv2aLQAldnmTsP,spotify:track:3ZpWy5rBZv2aLQAldnmTsP,"Garage, Inc.",Whiskey In The Jar,68,1998-11-24,9,0.511,0.972,10,-3.751,1,0.0413,5.36e-06,0.00101,0.19,0.532,132.97,304893,4
3kjrWJMt1j9nl3favBZQIH,spotify:track:3kjrWJMt1j9nl3favBZQIH,"Garage, Inc.",Tuesday's Gone,49,1998-11-24,10,0.457,0.599,8,-5.693,1,0.0273,0.0115,3.41e-06,0.709,0.31,136.102,545733,3
0iEjWoFJLHPBjsV7vk1L8g,spotify:track:0iEjWoFJLHPBjsV7vk1L8g,"Garage, Inc.",The More I See,35,1998-11-24,11,0.416,0.959,1,-5.139,1,0.0495,2.81e-06,0.0349,0.117,0.054,94.821,288733,4
7wZrvpm5IAyCjg1PAVRwP6,spotify:track:7wZrvpm5IAyCjg1PAVRwP6,"Garage, Inc.",Helpless,38,1998-11-24,12,0.309,0.985,11,-5.261,0,0.0756,4.24e-06,0.0115,0.101,0.602,150.289,398333,4
4j0ridh4Q1pWDlxKkXpAif,spotify:track:4j0ridh4Q1pWDlxKkXpAif,"Garage, Inc.",The Small Hours,38,1998-11-24,13,0.478,0.858,7,-4.665,1,0.0388,0.000443,0.188,0.0822,0.554,89.314,403240,4
2GNsDkUXo7qnkdW1g3hMDx,spotify:track:2GNsDkUXo7qnkdW1g3hMDx,"Garage, Inc.",The Wait,42,1998-11-24,14,0.338,0.974,0,-4.896,1,0.0493,4.57e-05,0.633,0.104,0.69,163.94,295267,4
6ynUnFkUxBvzlfyWqxPVDF,spotify:track:6ynUnFkUxBvzlfyWqxPVDF,"Garage, Inc.",Crash Course In Brain Surgery,38,1998-11-24,15,0.555,0.984,2,-4.232,1,0.105,5.21e-05,0.355,0.0366,0.421,87.663,190333,4
2huEOPsK2M0GbgfoiTqEdy,spotify:track:2huEOPsK2M0GbgfoiTqEdy,"Garage, Inc.",Last Caress / Green Hell,41,1998-11-24,16,0.339,0.998,0,-4.532,1,0.0568,3.23e-05,0.0292,0.0238,0.273,103.25,209800,4
0vFDo1ed4LC3pmISYHeJV3,spotify:track:0vFDo1ed4LC3pmISYHeJV3,"Garage, Inc.",Am I Evil?,45,1998-11-24,17,0.349,0.943,4,-5.704,1,0.0922,0.00129,0.454,0.0529,0.518,97.491,470133,4
2HmQF64EQZeVt34QcTHitk,spotify:track:2HmQF64EQZeVt34QcTHitk,"Garage, Inc.",Blitzkrieg,40,1998-11-24,18,0.492,0.968,4,-6.332,1,0.0559,0.000834,0.533,0.0661,0.631,98.825,216800,4
5s2iMB6rN20tCQMmtuzuNa,spotify:track:5s2iMB6rN20tCQMmtuzuNa,"Garage, Inc.",Breadfan,42,1998-11-24,19,0.38,0.926,9,-7.49,1,0.0715,0.000338,0.136,0.638,0.148,123.285,341267,4
2AaGEFSF73oqaJ76Btt2vt,spotify:track:2AaGEFSF73oqaJ76Btt2vt,"Garage, Inc.",The Prince,35,1998-11-24,20,0.269,0.957,9,-6.261,0,0.109,4.43e-05,0.02,0.0972,0.562,164.071,265667,4
452eWE1sXO6L0HgNoqZbpE,spotify:track:452eWE1sXO6L0HgNoqZbpE,"Garage, Inc.",Stone Cold Crazy,43,1998-11-24,21,0.448,0.942,7,-3.298,1,0.0819,0.000164,0.000258,0.0564,0.611,126.301,137627,4
6BMu02ms9MpX99hHgACYRE,spotify:track:6BMu02ms9MpX99hHgACYRE,"Garage, Inc.",So What,42,1998-11-24,22,0.533,0.983,2,-2.964,1,0.0674,0.00118,3.13e-05,0.378,0.382,94.938,188973,4
512XpdaHycrEZKIW3BraHs,spotify:track:512XpdaHycrEZKIW3BraHs,"Garage, Inc.",Killing Time,33,1998-11-24,23,0.47,0.99,1,-3.523,0,0.0584,0.000171,0.00414,0.12,0.353,117.054,183733,4
32pqukixTk9qRlWXPwnw5K,spotify:track:32pqukixTk9qRlWXPwnw5K,"Garage, Inc.",Overkill,35,1998-11-24,24,0.387,0.995,8,-3.97,1,0.211,4.11e-06,0.844,0.131,0.0553,132.23,244960,4
1z12wAVxBan3TOYmuGseya,spotify:track:1z12wAVxBan3TOYmuGseya,"Garage, Inc.",Damage Case,33,1998-11-24,25,0.453,0.988,1,-2.775,1,0.0734,8.15e-05,0.211,0.218,0.294,81.801,220307,4
266SNdiM0KGi2lM1alS4ym,spotify:track:266SNdiM0KGi2lM1alS4ym,"Garage, Inc.",Stone Dead Forever,33,1998-11-24,26,0.348,0.989,1,-3.329,1,0.088,3.42e-05,0.183,0.151,0.331,102.423,291960,4
1mOrFr6ycCtOYIuUyy7uTC,spotify:track:1mOrFr6ycCtOYIuUyy7uTC,"Garage, Inc.",Too Late Too Late,32,1998-11-24,27,0.458,0.989,1,-3.439,1,0.0751,2.79e-05,0.0336,0.0445,0.327,98.027,192133,4
1tTPC0hsnXq1IGpvWY54JC,spotify:track:1tTPC0hsnXq1IGpvWY54JC,Reload,Fuel,68,1997-11-18,1,0.491,0.951,1,-3.775,1,0.0465,2.3e-05,0.00354,0.0424,0.555,106.948,269733,4
0vhOJ8a3M2LWnBNrDXJKDl,spotify:track:0vhOJ8a3M2LWnBNrDXJKDl,Reload,The Memory Remains,58,1997-11-18,2,0.432,0.904,10,-3.697,0,0.0432,0.000321,0.00982,0.206,0.6,144.401,279240,4
1s36Y4giRH7VYiE0Iw1Z6i,spotify:track:1s36Y4giRH7VYiE0Iw1Z6i,Reload,Devil's Dance,47,1997-11-18,3,0.611,0.795,0,-4.875,0,0.0318,4.17e-05,0.146,0.0614,0.489,92.582,318960,4
0IGXkVRn0uCsgn4FvIfpgB,spotify:track:0IGXkVRn0uCsgn4FvIfpgB,Reload,The Unforgiven II,60,1997-11-18,4,0.49,0.884,8,-4.533,0,0.0428,0.000514,0.00177,0.27,0.254,132.978,396440,4
52TariT5sfkYzKRwdVMrRw,spotify:track:52TariT5sfkYzKRwdVMrRw,Reload,Better Than You,40,1997-11-18,5,0.477,0.964,1,-5.44,1,0.052,3.59e-05,0.532,0.893,0.459,78.193,321600,4
4E8tO8klOrcNGojpOvttMD,spotify:track:4E8tO8klOrcNGojpOvttMD,Reload,Slither,40,1997-11-18,6,0.505,0.857,8,-3.841,1,0.0352,3.93e-05,0.00777,0.174,0.51,110.501,313200,4
5Raz1bgliM4doMnDaOyElV,spotify:track:5Raz1bgliM4doMnDaOyElV,Reload,Carpe Diem Baby,40,1997-11-18,7,0.387,0.866,3,-5.336,0,0.0346,1.38e-05,0.129,0.161,0.463,142.35,372200,4
424n1SLlo8uYe5d9WzMrNj,spotify:track:424n1SLlo8uYe5d9WzMrNj,Reload,Bad Seed,39,1997-11-18,8,0.548,0.946,6,-4.236,1,0.0439,2.6e-05,0.00902,0.312,0.713,126.915,245333,4
4y8YNER0bmZhPOTJr76IiR,spotify:track:4y8YNER0bmZhPOTJr76IiR,Reload,Where The Wild Things Are,39,1997-11-18,9,0.454,0.888,11,-4.844,1,0.0485,0.000375,0.0204,0.109,0.166,92.221,414133,4
26A8IIHFL1Y9GufqR3I65T,spotify:track:26A8IIHFL1Y9GufqR3I65T,Reload,Prince Charming,39,1997-11-18,10,0.551,0.975,3,-3.682,0,0.0469,1.97e-05,0.000811,0.0235,0.461,99.813,365227,4
540SK3uC90geLZkbZrnpH9,spotify:track:540SK3uC90geLZkbZrnpH9,Reload,Low Man's Lyric,42,1997-11-18,11,0.463,0.677,1,-6.19,1,0.0273,0.00232,0.000308,0.352,0.156,130.893,457267,3
3mvunz8CB5WH2yLigeRw1w,spotify:track:3mvunz8CB5WH2yLigeRw1w,Reload,Attitude,37,1997-11-18,12,0.458,0.972,1,-4.38,1,0.0451,1.28e-05,0.00718,0.331,0.628,155.514,316240,4
3nPUPTVGhcRStUxcvM5xtI,spotify:track:3nPUPTVGhcRStUxcvM5xtI,Reload,Fixxxer,41,1997-11-18,13,0.48,0.837,1,-4.644,1,0.0452,0.000163,0.000244,0.0539,0.385,132.695,495227,4
7LMeflTW3D3JRKaA2JK9KJ,spotify:track:7LMeflTW3D3JRKaA2JK9KJ,Load,Ain't My B*tch,49,1996-06-04,1,0.412,0.905,10,-4.525,0,0.0315,2.49e-05,0.0464,0.106,0.411,157.603,304173,4
4M0aGQRCNnL77XUkvGO6If,spotify:track:4M0aGQRCNnL77XUkvGO6If,Load,2 X 4,45,1996-06-04,2,0.518,0.898,1,-4.448,1,0.0352,4.19e-06,0.0134,0.516,0.688,115.792,328200,4
4GgHgoto2yRwvFk25vujpZ,spotify:track:4GgHgoto2yRwvFk25vujpZ,Load,The House Jack Built,43,1996-06-04,3,0.277,0.863,4,-5.378,1,0.0343,1.51e-05,0.00372,0.134,0.276,94.044,398960,4
63aVbch5VRXtQnCITdeDTZ,spotify:track:63aVbch5VRXtQnCITdeDTZ,Load,Until It Sleeps,60,1996-06-04,4,0.562,0.919,8,-4.458,0,0.0293,0.000223,0.113,0.142,0.728,113.357,269573,4
140u2dqlZbpi4ZLgeolKqA,spotify:track:140u2dqlZbpi4ZLgeolKqA,Load,King Nothing,60,1996-06-04,5,0.528,0.909,8,-5.712,1,0.0381,7.77e-05,0.00959,0.0891,0.349,112.083,328133,4
5ktyEZbrgBEePsu6MW5Cvw,spotify:track:5ktyEZbrgBEePsu6MW5Cvw,Load,Hero Of The Day,56,1996-06-04,6,0.351,0.9,8,-7.146,1,0.0357,0.000107,0.0262,0.11,0.777,116.023,261693,4
